text_chunk_id,product_id,original_doc_id,source_file,text_type,aspect,sentiment,text_content,highlight,image_filename
chunk_525adb09-af4b-429e-8bba-0fead2349723,B0DCNWN8NZ,7bd86011-1ce6-4e88-87a9-60f7240acea3,customer_reviews.csv,aspect_summary,Quality,Positive,"Customers find these earbuds to be genuine and well-made, with one customer noting the rich feel of the wire.",,
chunk_37f38e93-2734-44f6-b17a-a3302ea68022,B0DCNWN8NZ,7bd86011-1ce6-4e88-87a9-60f7240acea3,customer_reviews.csv,review_snippet,Quality,Positive,"""...If you care about pure audio, lossless quality and a reliable mic, just go for it. Highly recommended!...""",lossless quality,
chunk_caf969f8-2754-43ef-aad1-9d67cd87609f,B0DCNWN8NZ,7bd86011-1ce6-4e88-87a9-60f7240acea3,customer_reviews.csv,review_snippet,Quality,Positive,"""...wired earphones over wireless and want a simple, high-quality option for USB-C devices , the Apple EarPods are a fantastic choice....""",high-quality option for USB-C devices,
chunk_7da0739a-210f-480c-95f3-a74de621e130,B0DCNWN8NZ,7bd86011-1ce6-4e88-87a9-60f7240acea3,customer_reviews.csv,review_snippet,Quality,Positive,"""...if you’re looking for reliable earphones with great clarity and decent build quality at a reasonable price, these are worth considering.""",decent build quality,
chunk_39be2992-b046-4208-950c-05823b5b75d1,B0DCNWN8NZ,72b1e9de-af6a-402e-ad2c-f415dd47571e,customer_reviews.csv,aspect_summary,Mic quality,Positive,"Customers praise the microphone quality of these headphones, noting its superior clarity compared to AirPods and delivering clear sound.",,
chunk_40bd3ef6-7e80-43f2-9870-2f79d736cca0,B0DCNWN8NZ,72b1e9de-af6a-402e-ad2c-f415dd47571e,customer_reviews.csv,review_snippet,Mic quality,Positive,"""...📞 Call Quality – Clear & Natural, It beats even AirPods Pro 2nd gen. The mic is top-notch, much better than most wireless earbuds....""",Call Quality,
chunk_b87c6b95-3033-4ade-89bd-9243d66c50d9,B0DCNWN8NZ,72b1e9de-af6a-402e-ad2c-f415dd47571e,customer_reviews.csv,review_snippet,Mic quality,Positive,"""Pros: ✅ Classic Apple comfort and design ✅ Clear and balanced sound quality ✅ Reliable microphone for calls...""",Clear,
chunk_0d3afa1f-c6d0-4e00-a614-f1b4d44a550b,B0DCNWN8NZ,72b1e9de-af6a-402e-ad2c-f415dd47571e,customer_reviews.csv,review_snippet,Mic quality,Positive,"""...Overall, if you’re looking for reliable earphones with great clarity and decent build quality at a reasonable price, these are worth considering.""",reliable earphones,
chunk_2d8ece4c-fbda-4787-a2a0-a88a810955f0,B0DCNWN8NZ,37b0992d-e00b-4dd0-8972-2b68155df5d9,customer_reviews.csv,aspect_summary,Value for money,Mixed,"Customers have mixed opinions about the headphones' value for money, with some finding them worth the price and meeting the performance/price balance, while others consider them not good and report quality issues compared to the original version.",,
chunk_c6213bab-9897-4a5a-843a-e4f60c0ea748,B0DCNWN8NZ,37b0992d-e00b-4dd0-8972-2b68155df5d9,customer_reviews.csv,review_snippet,Value for money,Mixed,"""...Definitely worth it !""",worth it,
chunk_b03d9b1e-e15f-4761-857f-af0c637c9cc3,B0DCNWN8NZ,37b0992d-e00b-4dd0-8972-2b68155df5d9,customer_reviews.csv,review_snippet,Value for money,Mixed,""" Very costly for this specification . No noise cancellation. I bought for 1600 in jan 2025. In April 2025 I am having issue with mic....""",Very costly for this specification,
chunk_f38a3643-f817-46d3-ba4c-f575fb004ed8,B0DCNWN8NZ,37b0992d-e00b-4dd0-8972-2b68155df5d9,customer_reviews.csv,review_snippet,Value for money,Mixed,"""...earphones with great clarity and decent build quality at a reasonable price , these are worth considering.""",reasonable price,
chunk_cf9bc01e-a194-4e76-bd7d-5461c589048f,B0DCNWN8NZ,5f2541e8-df17-439d-a2c2-cc1737190b77,customer_reviews.csv,aspect_summary,Functionality,Mixed,"Customers have mixed experiences with the headphones' functionality: while some report they work well with Macbook and iPad, others mention they stop working properly or don't work with Android devices.",,
chunk_609a0f65-c1ce-4ff4-8c18-eecffea1596c,B0DCNWN8NZ,5f2541e8-df17-439d-a2c2-cc1737190b77,customer_reviews.csv,review_snippet,Functionality,Mixed,"""...Calls sound clear, loud and natural, making them perfect for meetings and calls . 🔋 No Charging, No Latency, No Hassle...""",perfect for meetings and calls,
chunk_387d4985-8841-439c-a387-b2cd0e940953,B0DCNWN8NZ,5f2541e8-df17-439d-a2c2-cc1737190b77,customer_reviews.csv,review_snippet,Functionality,Mixed,"""...They stopped working completely , and I'm not sure what's more frustrating - the product's failure or the hassle of dealing with returns....""",stopped working completely,
chunk_de730b82-ee78-45ef-966e-6081f55872ac,B0DCNWN8NZ,5f2541e8-df17-439d-a2c2-cc1737190b77,customer_reviews.csv,review_snippet,Functionality,Mixed,"""...On one hand, it keeps you aware of your surroundings— great for walking or commuting ....""",great for walking or commuting,
chunk_2eb6f27e-8244-4b4d-8160-64d763afe4f6,B0DCNWN8NZ,f7af61a0-c395-4131-85e0-a6a788bc9026,customer_reviews.csv,aspect_summary,Fit,Mixed,"Customers have mixed opinions about the earphones' fit, with some finding them comfortable while others report they are too tight.",,
chunk_0ca3275e-8753-47c3-9167-5ddf109b7b56,B0DCNWN8NZ,f7af61a0-c395-4131-85e0-a6a788bc9026,customer_reviews.csv,review_snippet,Fit,Mixed,"""...🎧 Comfort & Fit Classic Apple fit —lightweight, no pressure on ears and perfect for long sessions....""",Classic Apple fit,
chunk_f7284503-2643-4b00-9d21-797eea86983a,B0DCNWN8NZ,f7af61a0-c395-4131-85e0-a6a788bc9026,customer_reviews.csv,review_snippet,Fit,Mixed,"""...tips, they don’t offer a customizable fit and may not sit securely in everyone’s ears ....""",may not sit securely in everyone’s ears,
chunk_f91da5f5-a907-4a85-9f02-5a92bf128853,B0DCNWN8NZ,f7af61a0-c395-4131-85e0-a6a788bc9026,customer_reviews.csv,review_snippet,Fit,Mixed,"""...They sit snugly in the ears without causing discomfort, but they're not ideal for use in very noisy environments, as they don’t block out external...""",sit snugly in the ears,
chunk_3659cc28-cd4f-414e-93dc-f90a8ba1b738,B0DCNWN8NZ,466de119-421b-4486-a657-ae118ce060b4,customer_reviews.csv,aspect_summary,Comfort,Mixed,"Customers have mixed opinions about the headphones' comfort, with some finding them great and noting they don't hurt, while others report that they feel uncomfortable in the ears.",,
chunk_a1f66ff3-8819-4198-a60d-88fd19dc3632,B0DCNWN8NZ,466de119-421b-4486-a657-ae118ce060b4,customer_reviews.csv,review_snippet,Comfort,Mixed,"""...This can be a bit uncomfortable during longer usage or while moving around....""",uncomfortable during longer usage,
chunk_02f23e21-37e8-4378-84bd-421ab371c5b8,B0DCNWN8NZ,466de119-421b-4486-a657-ae118ce060b4,customer_reviews.csv,review_snippet,Comfort,Mixed,"""...🎧 Comfort & Fit Classic Apple fit—lightweight, no pressure on ears and perfect for long sessions....""",Comfort,
chunk_8d0c233c-cab8-4dd2-ae10-089d59c0bcb3,B0DCNWN8NZ,466de119-421b-4486-a657-ae118ce060b4,customer_reviews.csv,review_snippet,Comfort,Mixed,"""...but they are a pain to carry for work trips ....""",pain to carry for work trips,
chunk_02093655-19c3-4783-8067-501700cf8fb1,B0DCNWN8NZ,a0a833c3-5405-4926-9f2b-64d7ff1d2fce,customer_reviews.csv,aspect_summary,Wire quality,Negative,"Customers report issues with the wire quality of these headphones, noting that it seems delicate and is very thin, with one customer mentioning that it gets loose connections.",,
chunk_ca615e72-59b7-482d-bc05-1462393aef0d,B0DCNWN8NZ,a0a833c3-5405-4926-9f2b-64d7ff1d2fce,customer_reviews.csv,review_snippet,Wire quality,Negative,"""... Wire quality seems bit delicate for the price, so handle with care Overall great product & you will get premium feel with wired earphones""",Wire quality seems bit delicate,
chunk_1384e8fe-2c59-4eda-bb82-dd3569585f76,B0DCNWN8NZ,a0a833c3-5405-4926-9f2b-64d7ff1d2fce,customer_reviews.csv,review_snippet,Wire quality,Negative,"""...The EarPods have a sleek design, but the thin wires feel fragile , leaving me unsure about long-term durability....""",thin wires feel fragile,
chunk_24a8106c-fd39-4eab-8ad3-82f071ff02df,B0DCNWN8NZ,a0a833c3-5405-4926-9f2b-64d7ff1d2fce,customer_reviews.csv,review_snippet,Wire quality,Negative,"""This product is very good but its wiring is very thin however the sound is very good.""",wiring is very thin,
chunk_ff28ecab-bebb-4d63-8bea-58ec8e700c6b,B07QJYB8BC,39e946d9-642c-441a-be07-5f555f9dda55,customer_reviews.csv,aspect_summary,Quality,Positive,"Customers find these earphones to be of good quality, with durable construction and excellent microphone performance.",,
chunk_4dd49f38-1805-40d6-bc1d-474eaa029eb6,B07QJYB8BC,39e946d9-642c-441a-be07-5f555f9dda55,customer_reviews.csv,review_snippet,Quality,Positive,"""...Sound quality : 4 / 5 Durability / Build quality : 4 / 5 Bass quality : 4 /5 Noise cancellation : 4 / 5...""",Build quality,
chunk_09dd3ea4-be75-4cfa-8e46-7ade3516c94e,B07QJYB8BC,39e946d9-642c-441a-be07-5f555f9dda55,customer_reviews.csv,review_snippet,Quality,Positive,"""The earphones are excellent but the price was quite high.The price could have been much affordable""",earphones are excellent,
chunk_d601fd9c-558c-4a34-9df8-2301aa66339f,B07QJYB8BC,39e946d9-642c-441a-be07-5f555f9dda55,customer_reviews.csv,review_snippet,Quality,Positive,"""It is best wired headphones I was like this it is comfortable for wearing this and it is good sound quality nice product""",best wired headphones,
chunk_bd4aad5e-ee97-4107-9292-a92dd60389ee,B07QJYB8BC,b4c6fbe6-f8fe-4997-b706-b50b35b435a4,customer_reviews.csv,aspect_summary,Sound quality,Positive,"Customers praise the headphones' sound quality, particularly noting good voice clarity during calls, though they mention limited noise cancellation.",,
chunk_890220e8-e433-429e-887e-f6b40fd59a0a,B07QJYB8BC,b4c6fbe6-f8fe-4997-b706-b50b35b435a4,customer_reviews.csv,review_snippet,Sound quality,Positive,"""...Those of you who want earphones with really "" powerful bass "" and top notch sound quality without burning a hole in your pocket should go for the...""",powerful bass,
chunk_7b109d77-3a2a-458d-bc7e-164352767b68,B07QJYB8BC,b4c6fbe6-f8fe-4997-b706-b50b35b435a4,customer_reviews.csv,review_snippet,Sound quality,Positive,"""...Good comfort in ear It's ok for daily use and have good clarity But overall disappointed with the built in quality Ok for the price""",good clarity,
chunk_c4b8ea50-b0c5-48c5-931e-0f9659425ce3,B07QJYB8BC,b4c6fbe6-f8fe-4997-b706-b50b35b435a4,customer_reviews.csv,review_snippet,Sound quality,Positive,"""...I was like this it is comfortable for wearing this and it is good sound quality nice product""",good sound quality,
chunk_14a07975-fa3d-4135-918c-1db57ae3d6de,B07QJYB8BC,920e14d5-ed54-4189-af20-c03a9f89e103,customer_reviews.csv,aspect_summary,Value for money,Positive,"Customers find these earphones to be a good value for money, particularly as a budget wired option.",,
chunk_46cefb00-19cd-4bb8-a8f8-e4839cd99f47,B07QJYB8BC,920e14d5-ed54-4189-af20-c03a9f89e103,customer_reviews.csv,review_snippet,Value for money,Positive,"""...This pair of earphones is very good for the price . Visually they "" appear "" to be a little bulky as compared to most of the earphones ....""",good for the price,
chunk_2cf35df4-7ea8-4306-8dbf-d3c834675269,B07QJYB8BC,920e14d5-ed54-4189-af20-c03a9f89e103,customer_reviews.csv,review_snippet,Value for money,Positive,"""...But overall disappointed with the built in quality Ok for the price """,Ok for the price,
chunk_4d59414b-2e36-4ecb-87c9-0113e0ed8c68,B07QJYB8BC,920e14d5-ed54-4189-af20-c03a9f89e103,customer_reviews.csv,review_snippet,Value for money,Positive,"""I found the one of the best earphones in this price range .""",best earphones in this price range,
chunk_b63fb361-8969-4dbf-a6b8-bd3de52d5703,B07QJYB8BC,30d508ea-54b9-4189-94a6-5346623105df,customer_reviews.csv,aspect_summary,Design,Positive,"Customers appreciate the design of these earphones, noting their premium finish and shiny metal chamber.",,
chunk_91a79507-dd5c-4d44-a143-3c5fe347edd5,B07QJYB8BC,30d508ea-54b9-4189-94a6-5346623105df,customer_reviews.csv,review_snippet,Design,Positive,"""...Lovely.... Sound, design , no tangling, durable material.. What not...... Loved this /JUST GO FOR IT/""",design,
chunk_47b550f7-a3cf-4e62-8b7b-ff476eee2649,B07QJYB8BC,30d508ea-54b9-4189-94a6-5346623105df,customer_reviews.csv,review_snippet,Design,Positive,"""The looking beautiful music and sounds feeling one of the best the product of ever thank you""",looking beautiful music,
chunk_06ac7846-7bb3-45c8-9879-d701ac2390ee,B07QJYB8BC,30d508ea-54b9-4189-94a6-5346623105df,customer_reviews.csv,review_snippet,Design,Positive,"""...2. Reasonable sound quality as per price. 3. Looks cool in design 4. Feels comfortable for long hours""",Looks cool in design,
chunk_f4c7c467-1922-48ba-8ebf-b864859cd1b9,B07QJYB8BC,763ded5f-db62-42c9-b2ea-654da1b9b7c5,customer_reviews.csv,aspect_summary,Comfort,Positive,"Customers find these earphones comfortable, noting that their ears don't hurt after hours of use and appreciate the softness of the buds. One customer mentions being able to sleep with soft music on.",,
chunk_487aee33-22fc-4af3-8386-3ea0556b6ea8,B07QJYB8BC,763ded5f-db62-42c9-b2ea-654da1b9b7c5,customer_reviews.csv,review_snippet,Comfort,Positive,"""...However they are not heavy and are quite comfortable to wear for extended periods . It will just take a few days to get used to the appearance ....""",quite comfortable to wear for extended periods,
chunk_6c22ebd3-e0bd-4ccc-a833-60ffb811a2ef,B07QJYB8BC,763ded5f-db62-42c9-b2ea-654da1b9b7c5,customer_reviews.csv,review_snippet,Comfort,Positive,"""...Not tangle free Sound quality is ok Good comfort in ear It's ok for daily use and have good clarity...""",Good comfort in ear,
chunk_ffbd50b7-422f-48ed-83ad-737150bc697d,B07QJYB8BC,763ded5f-db62-42c9-b2ea-654da1b9b7c5,customer_reviews.csv,review_snippet,Comfort,Positive,"""...the company really provides very bad earbud design is very bad for proper boom boom feeling .why? Lets read in details .just see the pic i posted....""",very bad for proper boom boom feeling,
chunk_214e383a-4f25-47a3-9877-83cf4ba365f8,B07QJYB8BC,e91caee4-98e6-4650-99fc-edc92b8313de,customer_reviews.csv,aspect_summary,Durability,Mixed,"Customers have mixed experiences with the durability of these earphones: while some find the wire sturdy, others report that it breaks within 5-6 months of use.",,
chunk_a43a75bd-ae60-4331-8e1d-07cd121fe94c,B07QJYB8BC,e91caee4-98e6-4650-99fc-edc92b8313de,customer_reviews.csv,review_snippet,Durability,Mixed,"""Good product. Bit delicate though. Gentle usage is mandatory for longevity .""",Gentle usage is mandatory for longevity,
chunk_2865f1e7-d0e2-4011-99e3-622e40fe7b14,B07QJYB8BC,e91caee4-98e6-4650-99fc-edc92b8313de,customer_reviews.csv,review_snippet,Durability,Mixed,"""This is original earphone which wires broke after a while . The sound quality was decent.""",wires broke after a while,
chunk_819ae7e1-f62a-4cf9-a4e3-db8b50095ae5,B07QJYB8BC,e91caee4-98e6-4650-99fc-edc92b8313de,customer_reviews.csv,review_snippet,Durability,Mixed,"""...The wires have a good quality feel (but not like the quality of 1k rupees earphones)....""",wires have a good quality feel,
chunk_e75db99e-ac7d-4b21-b0d9-603adb983e1f,B07QJYB8BC,35529810-a885-4f35-ac8b-28445639d426,customer_reviews.csv,aspect_summary,Fit,Mixed,"Customers have mixed opinions about the headphones' fit, with some reporting they sit well in the ears and work well with MiMax2 phones, while others find them too large and uncomfortable.",,
chunk_765d91d2-544d-444f-98db-4a029077228f,B07QJYB8BC,35529810-a885-4f35-ac8b-28445639d426,customer_reviews.csv,review_snippet,Fit,Mixed,"""...The cable is not very thick and not braided. It's an almost good fit . Sound Quality is good for price. Mic quality is also very good.""",good fit,
chunk_4eb2fcf2-c429-4321-bfd1-42022d6e9c13,B07QJYB8BC,35529810-a885-4f35-ac8b-28445639d426,customer_reviews.csv,review_snippet,Fit,Mixed,"""Excellent product, fits the ear perfectly . Amazing sound quality. Good earphones for this price range""",fits the ear perfectly,
chunk_ceff766b-9597-4357-9122-1c82b1ad908e,B07QJYB8BC,35529810-a885-4f35-ac8b-28445639d426,customer_reviews.csv,review_snippet,Fit,Mixed,"""...because of boosted mid & upper bass although for me it was bit on bloated side . Mids are good enough,a bit masked by upper bass....""",bit on bloated side,
chunk_11b3e370-0bee-476c-9e55-314b892e1b5e,B07QJYB8BC,e0e0a19b-7790-4778-96eb-9dfe399a0c1f,customer_reviews.csv,aspect_summary,Functionality,Negative,"Customers report significant issues with the headphones' functionality, with multiple customers noting that the earpieces stop working after 3-4 months of use.",,
chunk_7d2f33a2-5455-46f7-a9bb-28b8272daef2,B07QJYB8BC,e0e0a19b-7790-4778-96eb-9dfe399a0c1f,customer_reviews.csv,review_snippet,Functionality,Negative,"""The product quality is so bad one earphone not working properly and there is no QR tag on earphones and not provided user manual as per mi guidline...""",earphone not working properly,
chunk_3eb3c67a-941c-4d59-8ec1-9bcd6a35e7b3,B07QJYB8BC,e0e0a19b-7790-4778-96eb-9dfe399a0c1f,customer_reviews.csv,review_snippet,Functionality,Negative,""" One side stopped after 6 months of good """,One side stopped after 6 months of good,
chunk_e1a4c0ed-c43b-4a5d-80cb-32e408ac1559,B07QJYB8BC,e0e0a19b-7790-4778-96eb-9dfe399a0c1f,customer_reviews.csv,review_snippet,Functionality,Negative,"""...Only found an issue that it was not working for laptop . Still in use with mobile.""",not working for laptop,
chunk_48cccd6b-3e81-49f0-9fc8-5f323888a3b4,B0CD4BRZXW,38412bcd-1dd7-4261-ac02-8762fa438bf7,customer_reviews.csv,aspect_summary,Build quality,Positive,"Customers appreciate the build quality of the headphone stand, noting its solid materials and good craftsmanship, with one customer mentioning it's a superb addition to their work desk.",,
chunk_24bb9918-5380-4cad-9836-b450390dce85,B0CD4BRZXW,38412bcd-1dd7-4261-ac02-8762fa438bf7,customer_reviews.csv,review_snippet,Build quality,Positive,"""Super minimalistic design, solid build quality and great product""",solid build quality,
chunk_b47e75bb-c08e-460b-b620-c1441734eea2,B0CD4BRZXW,38412bcd-1dd7-4261-ac02-8762fa438bf7,customer_reviews.csv,review_snippet,Build quality,Positive,"""...The build isn't bad , it's plasticky with an extremely light metal pole but does the job....""",build isn't bad,
chunk_9e34cd12-4da4-4106-9df2-7d79e10e151a,B0CD4BRZXW,38412bcd-1dd7-4261-ac02-8762fa438bf7,customer_reviews.csv,review_snippet,Build quality,Positive,"""...The build quality is decent for its price the material used is solid....""",build quality is decent for its price,
chunk_9bba5bf3-745b-44cd-82b2-c38c2aa6045e,B0CD4BRZXW,db9b4a5c-55ad-41be-89b0-2164ea1729e9,customer_reviews.csv,aspect_summary,Aesthetics,Positive,Customers like the appearance of the headphone stand.,,
chunk_fc74b9ad-6c02-4f8a-b248-d2e34124d884,B0CD4BRZXW,db9b4a5c-55ad-41be-89b0-2164ea1729e9,customer_reviews.csv,review_snippet,Aesthetics,Positive,""" Super minimalistic design , solid build quality and great product""",Super minimalistic design,
chunk_da2c2ce7-727a-42a7-9c3c-71e6363a9c1c,B0CD4BRZXW,db9b4a5c-55ad-41be-89b0-2164ea1729e9,customer_reviews.csv,review_snippet,Aesthetics,Positive,"""...The color has a black finish which looks really clean , if you’re going for a clean setup look I highly recommend you go for it....""",looks really clean,
chunk_24d4a34e-f97f-4479-b329-64dbfd108469,B0CD4BRZXW,db9b4a5c-55ad-41be-89b0-2164ea1729e9,customer_reviews.csv,review_snippet,Aesthetics,Positive,"""...Overall good purchase. Looks aesthetic !""",Looks aesthetic,
chunk_8bcdfc00-3506-46b5-a211-5d3c1fc11e43,B0CD4BRZXW,b5b20a51-9004-44e9-ab1a-e5e9f40b4763,customer_reviews.csv,aspect_summary,Ease of assembly,Positive,Customers find the headphone stand easy to assemble.,,
chunk_0a945522-4eea-4e6b-bec1-bb2948348fab,B0CD4BRZXW,b5b20a51-9004-44e9-ab1a-e5e9f40b4763,customer_reviews.csv,review_snippet,Ease of assembly,Positive,"""Great quality easy to assemble """,easy to assemble,
chunk_0cb67b78-eba5-4dd3-83dc-ab86b79b529e,B0CD4BRZXW,b5b20a51-9004-44e9-ab1a-e5e9f40b4763,customer_reviews.csv,review_snippet,Ease of assembly,Positive,"""Very easy to fit. No screws etc to put. Easy to do ix or dismantle . But ₹379 for this, that too during sale period is bit on the higher side.""",Easy to do ix or dismantle,
chunk_2f4ff2d0-e57d-4f3a-8dbb-2aca0e69d592,B0CD4BRZXW,b5b20a51-9004-44e9-ab1a-e5e9f40b4763,customer_reviews.csv,review_snippet,Ease of assembly,Positive,""" Easy DIY Product , adds well to the aesthetics""",Easy DIY Product,
chunk_a816cef4-74eb-47ba-ab22-b7afaaed80d2,B0CD4BRZXW,cf68caf4-4c33-4a79-9e65-cef735d3b910,customer_reviews.csv,aspect_summary,Value for money,Mixed,"Customers have mixed opinions about the value for money of the headphone stand, with some finding it pricey.",,
chunk_4b0334a7-b6e2-462c-9b4f-fe83b321b8eb,B0CD4BRZXW,cf68caf4-4c33-4a79-9e65-cef735d3b910,customer_reviews.csv,review_snippet,Value for money,Mixed,""" Value for money .""",Value for money,
chunk_65ce0d80-73eb-429c-9107-a34d266b8550,B0CD4BRZXW,cf68caf4-4c33-4a79-9e65-cef735d3b910,customer_reviews.csv,review_snippet,Value for money,Mixed,"""To be honest, it is pricey . I bought it for 479 rupees. I feel like I paid 200/- extra for this stuff....""",it is pricey,
chunk_26f72d67-80a1-4ca4-bac3-2ea4536a5582,B0CD4BRZXW,cf68caf4-4c33-4a79-9e65-cef735d3b910,customer_reviews.csv,review_snippet,Value for money,Mixed,"""...has exceeded my expectations in terms of quality and build considering the price . 🙌...""",build considering the price,
chunk_781a6f2b-38d2-417b-ac9f-99105d740dfb,B0CD4BRZXW,24ad04ee-4265-4531-bd3e-c87f6c99d00a,customer_reviews.csv,aspect_summary,Weight,Mixed,"Customers have mixed opinions about the stand's weight, with some appreciating its lightweight design while others find it too flimsy.",,
chunk_8d3d030b-c55c-44f6-9698-aa7d6eaead72,B0CD4BRZXW,24ad04ee-4265-4531-bd3e-c87f6c99d00a,customer_reviews.csv,review_snippet,Weight,Mixed,"""Sturdy but costly. Very light weight and helpful to carry easily ....""",helpful to carry easily,
chunk_5f5ba94b-be6d-454d-95c7-7e8e3012d678,B0CD4BRZXW,24ad04ee-4265-4531-bd3e-c87f6c99d00a,customer_reviews.csv,review_snippet,Weight,Mixed,"""...CONS - However, I was a bit concerned about its weight as it's extremely light and is very susceptible to knocks....""",bit concerned about its weight,
chunk_c83b756c-1d89-4f92-b249-3db9a566c2df,B0CD4BRZXW,24ad04ee-4265-4531-bd3e-c87f6c99d00a,customer_reviews.csv,review_snippet,Weight,Mixed,"""Nicely made product. Build quality sturdy and light weight at same time....""",light weight,
chunk_cf189228-3a5c-42a8-a3e9-999f48e350ba,B0CBG1YG5F,d6007b0d-6dd7-4bf0-8a09-7c829cb90c81,customer_reviews.csv,aspect_summary,Quality,Positive,"Customers find these headphones to be of good quality, with one customer specifically noting the decent microphone performance.",,
chunk_502b1b93-8fe9-43a0-8689-343b214203df,B0CBG1YG5F,d6007b0d-6dd7-4bf0-8a09-7c829cb90c81,customer_reviews.csv,review_snippet,Quality,Positive,"""...The cushion quality is good but it will eventually tear somehow if you didn't took good care of it like not wearing it while wearing a cap winter...""",cushion quality is good,
chunk_be95d76c-c4ae-4e2b-876d-d75dd5147fd8,B0CBG1YG5F,d6007b0d-6dd7-4bf0-8a09-7c829cb90c81,customer_reviews.csv,review_snippet,Quality,Positive,"""Looks - stunning Quality - best in range Sound quality - feels like you are sitting in cinema....""",Quality,
chunk_3a1ec59f-276d-453a-863d-4ca742cbf9a9,B0CBG1YG5F,d6007b0d-6dd7-4bf0-8a09-7c829cb90c81,customer_reviews.csv,review_snippet,Quality,Positive,"""...It either senses your touch properly, or simply doesn't. Mic quality is decent . Weight wise, the weigh around 600-650 gms. Not heavy....""",Mic quality is decent,
chunk_5024ed99-71c4-4a02-b146-df79149fb456,B0CBG1YG5F,f213a195-72cd-4563-97e7-3a08f6fe9b13,customer_reviews.csv,aspect_summary,Comfort,Positive,"Customers find these headphones comfortable, particularly noting the plush ear cushions and fitting at the head. One customer mentions being able to use them for long listening sessions without discomfort.",,
chunk_99d67cb7-401e-4d89-ae02-f7a07ea31ecd,B0CBG1YG5F,f213a195-72cd-4563-97e7-3a08f6fe9b13,customer_reviews.csv,review_snippet,Comfort,Positive,"""...and yes its value for money. Your ears won't have pain even after a longtime use.""",ears won't have pain,
chunk_75f8cfc0-fb55-4b9a-b2bf-04ecf6fea62d,B0CBG1YG5F,f213a195-72cd-4563-97e7-3a08f6fe9b13,customer_reviews.csv,review_snippet,Comfort,Positive,"""...Quality - best in range Sound quality - feels like you are sitting in cinema . In this range you can get better than this hammer ....""",feels like you are sitting in cinema,
chunk_a66d769e-0107-42a3-94bf-5850b4dc3f50,B0CBG1YG5F,f213a195-72cd-4563-97e7-3a08f6fe9b13,customer_reviews.csv,review_snippet,Comfort,Positive,"""...Build quality is solid, the padding is soft , and the apricot shade is uniquely elegant. Gaming is very good....""",padding is soft,
chunk_e4e1ad53-f949-402f-ae55-52eafb04de81,B0CBG1YG5F,8123bc0f-ce0b-464c-b600-4efbd1efc2b0,customer_reviews.csv,aspect_summary,Looks,Positive,"Customers appreciate the headphones' appearance, noting their premium look and minimalist design, with one customer specifically mentioning the crisp treble sound quality.",,
chunk_b90c26ce-c088-408d-bfa0-d72ef4d6a62d,B0CBG1YG5F,8123bc0f-ce0b-464c-b600-4efbd1efc2b0,customer_reviews.csv,review_snippet,Looks,Positive,""" Looks - stunning Quality - best in range Sound quality - feels like you are sitting in cinema....""",Looks - stunning,
chunk_e33b6a31-7b08-46f6-bed5-13e83153e6e3,B0CBG1YG5F,8123bc0f-ce0b-464c-b600-4efbd1efc2b0,customer_reviews.csv,review_snippet,Looks,Positive,"""...Build quality is solid, the padding is soft, and the apricot shade is uniquely elegant . Gaming is very good....""",apricot shade is uniquely elegant,
chunk_932ecc15-b696-486d-b216-4d21fcfa6d9d,B0CBG1YG5F,8123bc0f-ce0b-464c-b600-4efbd1efc2b0,customer_reviews.csv,review_snippet,Looks,Positive,"""...Not heavy. The appearance of the headphone is very good .""",appearance of the headphone is very good,
chunk_87022e96-ce42-4230-9c5c-eee18ef1f0d8,B0CBG1YG5F,4f87d99a-8910-413d-b4ae-050405a3f466,customer_reviews.csv,aspect_summary,Sound quality,Mixed,"Customers have mixed opinions about the headphones' sound quality, with some praising the awesome sound and fantastic bass, while others find it bad.",,
chunk_b17d362a-87be-4dac-ad58-9638f344a710,B0CBG1YG5F,4f87d99a-8910-413d-b4ae-050405a3f466,customer_reviews.csv,review_snippet,Sound quality,Mixed,"""The sound quality is best in this range and I literally mean it. Battery life is also good....""",sound quality is best,
chunk_49783dfd-7e5c-4616-b5bd-a7267ebf2fd9,B0CBG1YG5F,4f87d99a-8910-413d-b4ae-050405a3f466,customer_reviews.csv,review_snippet,Sound quality,Mixed,"""Looks - stunning Quality - best in range Sound quality - feels like you are sitting in cinema....""",Sound quality,
chunk_8deed11f-1f24-4081-b8d9-1fa02e4a445d,B0CBG1YG5F,4f87d99a-8910-413d-b4ae-050405a3f466,customer_reviews.csv,review_snippet,Sound quality,Mixed,"""...Sound wise, they are tuned for essentially vocal heavy music . Do not expect anything too good at this price point in a headphone....""",tuned for essentially vocal heavy music,
chunk_29081b07-9b2d-46f8-998e-98a1d8681775,B0CBG1YG5F,f2aee1f1-ef79-426c-9cb0-63ad8fa1171d,customer_reviews.csv,aspect_summary,Value for money,Mixed,"Customers have mixed opinions about the headphones' value for money, with some finding them excellent and worth the cost, while others consider them overpriced and of cheap quality.",,
chunk_7b56f4dd-fca5-41b6-95b5-a7cb90adb236,B0CBG1YG5F,f2aee1f1-ef79-426c-9cb0-63ad8fa1171d,customer_reviews.csv,review_snippet,Value for money,Mixed,"""...and yes its value for money . Your ears won't have pain even after a longtime use.""",value for money,
